Date,Close,High,Low,Open,Volume,Company,Daily_Return,SMA_200,Volatility
2025-03-06,286.05,298.08,284.83,288.23,10396800,Salesforce Inc.,-0.76%,289.45,1.44
2025-03-07,282.89,288.31,275.17,283.18,8248100,Salesforce Inc.,-0.1%,289.44,1.34
2025-03-10,272.9,278.35,270.72,276.97,10040200,Salesforce Inc.,-1.47%,289.37,1.35
2025-03-11,277.05,280.45,272.0,273.72,8313400,Salesforce Inc.,1.22%,289.35,1.36
2025-03-12,284.58,285.93,279.09,281.85,7463900,Salesforce Inc.,0.97%,289.36,1.37
2025-03-13,271.74,282.56,269.75,282.05,9494500,Salesforce Inc.,-3.66%,289.33,1.45
2025-03-14,279.4,279.89,272.68,275.0,6976900,Salesforce Inc.,1.6%,289.37,1.47
2025-03-17,280.75,282.73,276.08,277.37,4484300,Salesforce Inc.,1.22%,289.43,1.49
2025-03-18,278.94,280.46,275.94,280.02,3393918,Salesforce Inc.,-0.39%,289.47,1.47
2024-03-18,190.65,193.5,188.05,193.29,59306900,Advanced Micro Devices,-1.37%,,
2024-03-19,181.42,185.61,177.36,183.16,83509500,Advanced Micro Devices,-0.95%,,
2024-03-20,179.73,182.68,174.0,182.03,81773100,Advanced Micro Devices,-1.26%,,
2024-03-21,178.68,187.69,177.66,185.97,75265600,Advanced Micro Devices,-3.92%,,
2024-03-22,179.65,180.76,175.05,177.21,57832100,Advanced Micro Devices,1.38%,,
2024-03-25,178.63,182.8,172.0,172.9,71935300,Advanced Micro Devices,3.31%,,
2024-03-26,177.87,182.6,176.33,179.54,65322400,Advanced Micro Devices,-0.93%,,
2024-03-27,179.59,181.23,175.4,179.96,55685600,Advanced Micro Devices,-0.21%,,
2024-03-28,180.49,183.4,178.3,179.47,57628600,Advanced Micro Devices,0.57%,,
2024-04-01,183.34,187.24,179.9,180.1,74299900,Advanced Micro Devices,1.8%,,
2024-04-02,178.7,180.1,174.83,179.47,61598800,Advanced Micro Devices,-0.43%,,
2024-04-03,180.77,182.05,176.7,177.54,49835100,Advanced Micro Devices,1.82%,,
2024-04-04,165.83,183.02,165.65,182.92,88280000,Advanced Micro Devices,-9.34%,,
2024-04-05,170.42,172.69,165.58,168.1,66025200,Advanced Micro Devices,1.38%,,
2024-04-08,169.9,171.66,166.82,168.2,43997500,Advanced Micro Devices,1.01%,,
2024-04-09,170.78,171.6,167.29,170.21,42928000,Advanced Micro Devices,0.33%,,
2024-04-10,167.14,169.78,164.0,166.71,59600000,Advanced Micro Devices,0.26%,,
2024-04-11,170.5,170.95,166.55,167.55,48994500,Advanced Micro Devices,1.76%,,
2024-04-12,163.28,165.7,161.82,164.53,63334200,Advanced Micro Devices,-0.76%,,
2024-04-15,160.32,164.44,158.76,164.43,61461200,Advanced Micro Devices,-2.5%,,
2024-04-16,163.46,164.88,161.67,162.28,55302100,Advanced Micro Devices,0.73%,,
2024-04-17,154.02,164.45,153.88,163.97,75909000,Advanced Micro Devices,-6.07%,,
2024-04-18,155.08,156.96,152.32,155.51,52669800,Advanced Micro Devices,-0.28%,,
2024-04-19,146.64,154.25,145.29,151.59,71232500,Advanced Micro Devices,-3.27%,,
2024-04-22,148.64,149.89,145.63,148.15,49397000,Advanced Micro Devices,0.33%,,
2024-04-23,152.27,153.5,150.35,151.65,46051900,Advanced Micro Devices,0.41%,,
2024-04-24,151.74,157.66,150.63,156.56,43412600,Advanced Micro Devices,-3.08%,,
2024-04-25,153.76,155.14,146.75,149.15,41471400,Advanced Micro Devices,3.09%,,
2024-04-26,157.4,158.63,153.43,154.24,42510700,Advanced Micro Devices,2.05%,,
2024-04-29,160.2,160.77,156.26,159.08,43478200,Advanced Micro Devices,0.7%,,
2024-04-30,158.38,162.29,158.35,160.63,60742800,Advanced Micro Devices,-1.4%,,
2024-05-01,144.27,151.37,142.14,148.11,89413200,Advanced Micro Devices,-2.59%,,
2024-05-02,146.16,147.62,141.16,145.51,50034700,Advanced Micro Devices,0.45%,,
2024-05-03,150.6,150.79,147.24,148.75,49361100,Advanced Micro Devices,1.24%,,
2024-05-06,155.78,156.65,151.26,153.1,44624500,Advanced Micro Devices,1.75%,,
2024-05-07,154.43,157.7,153.66,156.32,37374900,Advanced Micro Devices,-1.21%,,
2024-05-08,153.62,155.33,152.52,153.4,28728000,Advanced Micro Devices,0.14%,,
2024-05-09,152.39,154.09,150.61,153.13,33018000,Advanced Micro Devices,-0.48%,,
2024-05-10,151.92,156.37,151.31,154.29,37652800,Advanced Micro Devices,-1.54%,,
2024-05-13,150.56,153.33,150.4,151.28,27859200,Advanced Micro Devices,-0.48%,,
2024-05-14,153.16,153.49,148.78,150.43,31938300,Advanced Micro Devices,1.81%,,
2024-05-15,159.67,159.69,154.7,155.59,43195900,Advanced Micro Devices,2.62%,,
2024-05-16,162.62,168.06,159.9,160.92,76726700,Advanced Micro Devices,1.06%,,
2024-05-17,164.47,169.72,162.32,168.43,65944400,Advanced Micro Devices,-2.35%,,
2024-05-20,166.33,168.49,164.47,165.55,45618000,Advanced Micro Devices,0.47%,,
2024-05-21,164.66,165.83,163.1,164.0,30005500,Advanced Micro Devices,0.4%,,
2024-05-22,165.52,169.81,163.86,167.41,47426700,Advanced Micro Devices,-1.13%,,
2024-05-23,160.43,173.14,158.27,170.18,91888800,Advanced Micro Devices,-5.73%,,
2024-05-24,166.36,167.66,160.25,161.41,54795400,Advanced Micro Devices,3.07%,,
2024-05-28,171.61,174.55,164.96,169.42,66495400,Advanced Micro Devices,1.29%,,2.42
2024-05-29,165.14,168.48,162.91,167.46,56537500,Advanced Micro Devices,-1.39%,,2.42
2024-05-30,166.75,168.75,163.8,167.9,46479900,Advanced Micro Devices,-0.68%,,2.42
2024-05-31,166.9,169.5,160.07,166.65,64331900,Advanced Micro Devices,0.15%,,2.42
2024-06-03,163.55,171.08,160.91,170.82,59157600,Advanced Micro Devices,-4.26%,,2.43
2024-06-04,159.99,164.83,158.87,162.84,48157200,Advanced Micro Devices,-1.75%,,2.43
2024-06-05,166.17,167.12,161.38,162.07,60507500,Advanced Micro Devices,2.53%,,2.41
2024-06-06,166.78,169.51,163.86,165.46,47153700,Advanced Micro Devices,0.8%,,2.41
2024-06-07,167.87,169.45,165.86,166.59,44796000,Advanced Micro Devices,0.77%,,2.42
2024-06-10,160.34,165.55,159.61,162.48,67575600,Advanced Micro Devices,-1.32%,,2.42
2024-06-11,158.96,161.54,156.92,160.5,40497100,Advanced Micro Devices,-0.96%,,2.4
2024-06-12,160.24,162.24,158.62,160.32,48325800,Advanced Micro Devices,-0.05%,,2.4
2024-06-13,159.9,162.66,157.31,160.4,44442500,Advanced Micro Devices,-0.31%,,2.38
2024-06-14,159.63,161.34,157.61,158.5,34054000,Advanced Micro Devices,0.71%,,2.0
2024-06-17,158.4,159.23,154.14,158.0,44507700,Advanced Micro Devices,0.25%,,1.99
2024-06-18,154.63,157.24,153.34,156.99,51852000,Advanced Micro Devices,-1.5%,,1.99
2024-06-20,161.78,166.82,155.5,155.82,93245700,Advanced Micro Devices,3.82%,,2.07
2024-06-21,161.23,163.2,157.89,161.75,61334700,Advanced Micro Devices,-0.32%,,2.07
2024-06-24,160.25,163.4,158.19,159.75,45954100,Advanced Micro Devices,0.31%,,2.05
2024-06-25,160.25,161.0,156.45,160.73,40975300,Advanced Micro Devices,-0.3%,,2.05
2024-06-26,157.54,160.74,156.0,160.6,36973400,Advanced Micro Devices,-1.91%,,2.04
2024-06-27,159.47,160.61,156.81,157.18,34018200,Advanced Micro Devices,1.46%,,2.05
2024-06-28,162.21,166.45,159.41,160.23,56204600,Advanced Micro Devices,1.24%,,1.88
2024-07-01,157.69,161.51,153.64,161.25,50436700,Advanced Micro Devices,-2.21%,,1.9
2024-07-02,164.31,164.58,156.7,157.04,57838600,Advanced Micro Devices,4.63%,,1.97
2024-07-03,163.9,165.26,162.51,164.2,26980900,Advanced Micro Devices,-0.18%,,1.97
2024-07-05,171.9,174.04,165.68,165.97,61857100,Advanced Micro Devices,3.57%,,2.03
2024-07-08,178.69,178.95,173.22,174.9,60223400,Advanced Micro Devices,2.17%,,2.0
2024-07-09,177.1,180.41,174.7,177.97,43395600,Advanced Micro Devices,-0.49%,,1.96
2024-07-10,183.96,187.28,177.8,179.99,90247000,Advanced Micro Devices,2.21%,,1.96
2024-07-11,181.94,187.11,177.25,184.07,59231400,Advanced Micro Devices,-1.16%,,1.97
2024-07-12,181.61,186.99,179.69,182.02,50827400,Advanced Micro Devices,-0.23%,,1.95
2024-07-15,179.83,185.5,178.54,184.45,42202700,Advanced Micro Devices,-2.5%,,1.95
2024-07-16,177.55,179.75,174.53,179.69,40633100,Advanced Micro Devices,-1.19%,,1.96
2024-07-17,159.43,169.8,159.37,169.8,76954200,Advanced Micro Devices,-6.11%,,2.14
2024-07-18,155.77,163.41,153.2,163.41,69420300,Advanced Micro Devices,-4.68%,,2.22
2024-07-19,151.58,155.81,150.62,154.86,47513100,Advanced Micro Devices,-2.12%,,2.23
2024-07-22,155.87,156.7,152.54,154.23,43912500,Advanced Micro Devices,1.06%,,2.23
2024-07-23,154.0,157.05,153.8,154.95,31950600,Advanced Micro Devices,-0.61%,,2.23
2024-07-24,144.63,153.68,144.53,152.72,49203100,Advanced Micro Devices,-5.3%,,2.34
2024-07-25,138.32,144.75,136.81,144.07,60578500,Advanced Micro Devices,-3.99%,,2.4
2024-07-26,139.99,141.29,138.27,140.32,49435800,Advanced Micro Devices,-0.24%,,2.38
2024-07-29,139.75,144.59,138.75,141.19,47447200,Advanced Micro Devices,-1.02%,,2.34
2024-07-30,138.44,141.7,134.05,139.88,68801700,Advanced Micro Devices,-1.03%,,2.33
2024-07-31,144.48,153.6,140.03,150.73,114306800,Advanced Micro Devices,-4.15%,,2.37
2024-08-01,132.54,147.29,130.24,145.0,94731900,Advanced Micro Devices,-8.59%,,2.62
2024-08-02,132.5,137.1,131.33,133.5,78562000,Advanced Micro Devices,-0.75%,,2.62
2024-08-05,134.82,139.14,121.83,122.16,76089400,Advanced Micro Devices,10.36%,,3.05
2024-08-06,130.18,136.44,129.1,135.15,64455600,Advanced Micro Devices,-3.68%,,3.0
2024-08-07,128.67,136.24,128.37,133.75,54676500,Advanced Micro Devices,-3.8%,,2.99
2024-08-08,136.32,136.48,128.94,131.97,49037500,Advanced Micro Devices,3.3%,,3.03
2024-08-09,134.27,135.5,132.44,134.69,40583000,Advanced Micro Devices,-0.31%,,3.02
2024-08-12,136.77,137.99,133.23,134.44,39724300,Advanced Micro Devices,1.73%,,3.04
2024-08-13,141.13,141.19,137.52,138.12,42218000,Advanced Micro Devices,2.18%,,3.06
2024-08-14,140.75,143.25,137.64,143.0,35506400,Advanced Micro Devices,-1.57%,,3.02
2024-08-15,147.36,147.96,141.81,143.0,43582400,Advanced Micro Devices,3.05%,,3.05
2024-08-16,148.56,149.37,145.2,145.7,31123900,Advanced Micro Devices,1.96%,,3.04
2024-08-19,155.28,155.37,147.72,148.43,60766900,Advanced Micro Devices,4.61%,,3.12
2024-08-20,156.4,162.04,154.51,156.49,76851200,Advanced Micro Devices,-0.06%,,3.12
2024-08-21,157.81,158.65,155.07,156.12,42791200,Advanced Micro Devices,1.08%,,3.12
2024-08-22,151.7,159.84,151.01,158.87,45737300,Advanced Micro Devices,-4.51%,,3.18
2024-08-23,154.98,156.4,151.83,153.6,43694600,Advanced Micro Devices,0.9%,,3.18
2024-08-26,149.99,158.28,148.91,154.7,49893300,Advanced Micro Devices,-3.04%,,3.2
2024-08-27,150.5,151.7,148.44,150.13,35102700,Advanced Micro Devices,0.25%,,3.2
2024-08-28,146.36,150.43,144.72,149.4,34075800,Advanced Micro Devices,-2.03%,,3.21
2024-08-29,145.49,149.49,144.47,146.59,31602100,Advanced Micro Devices,-0.75%,,3.2
2024-08-30,148.56,148.99,145.25,147.52,31169100,Advanced Micro Devices,0.7%,,3.15
2024-09-03,136.94,146.49,136.1,146.41,42172700,Advanced Micro Devices,-6.47%,,3.26
2024-09-04,140.87,143.37,138.51,140.51,42130600,Advanced Micro Devices,0.26%,,3.26
2024-09-05,139.44,141.71,137.83,138.2,25023000,Advanced Micro Devices,0.9%,,3.27
2024-09-06,134.35,139.13,132.11,138.7,39993500,Advanced Micro Devices,-3.14%,,3.29
2024-09-09,138.15,138.45,134.86,136.1,27194500,Advanced Micro Devices,1.51%,,3.29
2024-09-10,142.84,143.08,137.25,139.06,37217500,Advanced Micro Devices,2.72%,,3.31
2024-09-11,149.86,150.16,140.71,145.32,50935400,Advanced Micro Devices,3.12%,,3.34
2024-09-12,150.77,151.54,147.65,148.43,29286200,Advanced Micro Devices,1.58%,,3.27
2024-09-13,152.31,153.03,150.7,152.32,25117200,Advanced Micro Devices,-0.01%,,3.27
2024-09-16,152.08,154.44,150.91,151.7,27677800,Advanced Micro Devices,0.25%,,3.22
2024-09-17,150.82,154.04,149.23,153.55,29889000,Advanced Micro Devices,-1.78%,,3.2
2024-09-18,148.29,152.82,148.01,150.9,26320100,Advanced Micro Devices,-1.73%,,3.21
2024-09-19,156.74,159.25,152.77,153.81,44500000,Advanced Micro Devices,1.9%,,3.2
2024-09-20,155.95,157.45,152.47,156.0,40248200,Advanced Micro Devices,-0.03%,,3.2
2024-09-23,156.75,157.19,154.97,156.45,21728500,Advanced Micro Devices,0.19%,,3.2
2024-09-24,158.32,159.64,154.58,157.46,27531200,Advanced Micro Devices,0.55%,,3.2
2024-09-25,162.02,162.95,158.18,158.5,35233300,Advanced Micro Devices,2.22%,,3.22
2024-09-26,167.49,168.68,164.05,167.06,38044900,Advanced Micro Devices,0.26%,,3.12
2024-09-27,164.35,168.73,163.74,167.48,27876000,Advanced Micro Devices,-1.87%,,3.06
2024-09-30,164.08,165.08,162.18,163.1,21881600,Advanced Micro Devices,0.6%,,3.05
2024-10-01,159.75,165.4,158.08,164.48,31831900,Advanced Micro Devices,-2.88%,,3.07
2024-10-02,159.78,163.1,158.67,159.31,24630400,Advanced Micro Devices,0.3%,,3.07
2024-10-03,162.85,166.79,159.4,159.71,29598800,Advanced Micro Devices,1.97%,,3.0
2024-10-04,170.9,171.21,164.42,166.53,44556500,Advanced Micro Devices,2.62%,,2.98
2024-10-07,170.97,172.41,168.21,171.08,38379900,Advanced Micro Devices,-0.06%,,2.98
2024-10-08,172.8,173.6,170.0,171.75,34730200,Advanced Micro Devices,0.61%,,2.97
2024-10-09,171.02,174.05,169.55,174.05,33890700,Advanced Micro Devices,-1.74%,,2.98
2024-10-10,164.18,172.01,162.0,169.76,75113600,Advanced Micro Devices,-3.29%,,2.96
2024-10-11,167.89,169.35,163.01,164.19,42136200,Advanced Micro Devices,2.25%,,2.7
2024-10-14,165.27,168.9,165.15,167.77,31757200,Advanced Micro Devices,-1.49%,,2.71
2024-10-15,156.64,164.13,155.74,163.21,50768000,Advanced Micro Devices,-4.03%,,2.35
2024-10-16,156.13,158.28,154.92,158.07,30575800,Advanced Micro Devices,-1.23%,,2.3
2024-10-17,156.25,160.44,156.2,160.0,29491900,Advanced Micro Devices,-2.34%,,2.26
2024-10-18,155.97,158.01,155.56,157.41,23823000,Advanced Micro Devices,-0.91%,,2.21
2024-10-21,157.9,158.0,154.15,155.76,25781200,Advanced Micro Devices,1.37%,,2.22
2024-10-22,154.09,156.74,151.91,156.6,34997400,Advanced Micro Devices,-1.6%,,2.21
2024-10-23,152.91,153.45,150.52,153.0,26095900,Advanced Micro Devices,-0.06%,,2.19
2024-10-24,153.44,155.19,152.35,154.74,22877000,Advanced Micro Devices,-0.84%,,2.18
2024-10-25,156.23,158.91,155.05,155.4,29758500,Advanced Micro Devices,0.53%,,2.13
2024-10-28,159.92,160.28,157.04,158.5,36010100,Advanced Micro Devices,0.9%,,2.12
2024-10-29,166.25,167.51,158.94,161.1,71896000,Advanced Micro Devices,3.2%,,2.06
2024-10-30,148.6,153.12,148.1,153.01,87701700,Advanced Micro Devices,-2.88%,,2.09
2024-10-31,144.07,148.68,143.33,147.8,44386600,Advanced Micro Devices,-2.52%,,2.11
2024-11-01,141.86,144.54,141.32,144.44,39027400,Advanced Micro Devices,-1.79%,,2.03
2024-11-04,140.71,143.64,139.72,141.7,29117400,Advanced Micro Devices,-0.7%,,2.02
2024-11-05,141.66,143.08,140.8,141.94,27067300,Advanced Micro Devices,-0.2%,,1.99
2024-11-06,145.1,145.63,141.52,144.95,32911500,Advanced Micro Devices,0.1%,,1.99
2024-11-07,149.82,150.12,145.66,146.68,30326400,Advanced Micro Devices,2.14%,,2.0
2024-11-08,147.95,150.71,147.53,149.39,27560300,Advanced Micro Devices,-0.96%,,2.0
2024-11-11,147.35,148.57,144.91,147.38,29868100,Advanced Micro Devices,-0.02%,,2.0
2024-11-12,143.63,147.45,141.55,147.0,33560300,Advanced Micro Devices,-2.29%,,1.81
2024-11-13,139.3,144.49,139.07,142.86,35146600,Advanced Micro Devices,-2.49%,,1.84
2024-11-14,138.84,141.4,138.56,140.34,31681400,Advanced Micro Devices,-1.07%,,1.84
2024-11-15,134.9,137.35,133.65,136.57,44217500,Advanced Micro Devices,-1.22%,,1.79
2024-11-18,138.93,140.9,137.21,138.19,38782400,Advanced Micro Devices,0.54%,,1.78
2024-11-19,139.39,139.75,137.14,137.41,23131400,Advanced Micro Devices,1.44%,,1.75
2024-11-20,137.6,140.77,135.48,138.96,28843100,Advanced Micro Devices,-0.98%,,1.68
2024-11-21,137.49,140.28,134.93,138.87,29311400,Advanced Micro Devices,-0.99%,,1.66
2024-11-22,138.35,139.13,137.04,137.35,21784700,Advanced Micro Devices,0.73%,,1.66
2024-11-25,141.13,142.35,139.05,140.49,30923100,Advanced Micro Devices,0.46%,,1.67
2024-11-26,137.72,142.8,136.62,142.55,32092400,Advanced Micro Devices,-3.39%,,1.71
2024-11-27,136.24,137.94,132.96,137.2,30175300,Advanced Micro Devices,-0.7%,,1.7
2024-11-29,137.18,138.59,135.78,136.24,16085700,Advanced Micro Devices,0.69%,,1.67
2024-12-02,142.06,142.82,137.8,137.92,33102400,Advanced Micro Devices,3.0%,,1.74
2024-12-03,141.98,143.45,141.08,142.58,22665300,Advanced Micro Devices,-0.42%,,1.74
2024-12-04,143.99,144.12,141.18,142.96,25942700,Advanced Micro Devices,0.72%,,1.74
2024-12-05,141.36,143.95,140.38,143.68,29576900,Advanced Micro Devices,-1.61%,,1.71
2024-12-06,138.59,142.79,137.4,141.48,33576800,Advanced Micro Devices,-2.04%,,1.72
2024-12-09,130.87,135.77,130.0,135.71,57055600,Advanced Micro Devices,-3.57%,,1.76
2024-12-10,127.74,131.56,127.07,131.56,38907200,Advanced Micro Devices,-2.9%,,1.79
2024-12-11,130.15,131.21,126.22,128.52,45588100,Advanced Micro Devices,1.27%,,1.78
2024-12-12,130.6,132.32,129.07,130.0,34267100,Advanced Micro Devices,0.46%,,1.78
2024-12-13,126.91,131.3,124.77,131.3,67544700,Advanced Micro Devices,-3.34%,,1.79
2024-12-16,126.69,127.76,123.12,126.01,42090300,Advanced Micro Devices,0.54%,,1.73
2024-12-17,125.02,127.08,123.15,124.45,43314900,Advanced Micro Devices,0.46%,,1.74
2024-12-18,121.41,127.75,120.43,125.43,49724400,Advanced Micro Devices,-3.2%,,1.76
2024-12-19,118.88,123.38,118.45,122.16,46160700,Advanced Micro Devices,-2.69%,,1.78
2024-12-20,119.21,121.86,117.9,118.0,53591200,Advanced Micro Devices,1.03%,,1.76
2024-12-23,124.6,126.34,120.47,120.71,47777900,Advanced Micro Devices,3.22%,,1.8
2024-12-24,126.29,127.51,124.66,127.51,24829600,Advanced Micro Devices,-0.96%,,1.79
2024-12-26,125.06,127.3,125.05,125.52,24998200,Advanced Micro Devices,-0.37%,,1.72
2024-12-27,125.19,126.18,122.26,124.37,32924000,Advanced Micro Devices,0.66%,,1.73
2024-12-30,122.44,124.1,122.35,123.56,30501600,Advanced Micro Devices,-0.91%,,1.71
2024-12-31,120.79,123.55,120.14,123.1,30203400,Advanced Micro Devices,-1.88%,153.47,1.72
2025-01-02,120.63,123.14,119.44,122.29,34256200,Advanced Micro Devices,-1.36%,153.12,1.7
2025-01-03,125.37,125.56,121.42,121.65,36785300,Advanced Micro Devices,3.06%,152.84,1.77
2025-01-06,129.55,130.73,127.36,129.07,48020200,Advanced Micro Devices,0.37%,152.59,1.77
2025-01-07,127.33,131.71,126.85,130.51,39220400,Advanced Micro Devices,-2.44%,152.34,1.8
2025-01-08,121.84,125.3,120.12,124.51,46723100,Advanced Micro Devices,-2.14%,152.05,1.8
2025-01-10,116.04,118.71,114.45,118.18,59415600,Advanced Micro Devices,-1.81%,151.73,1.8
2025-01-13,117.32,117.48,114.41,115.28,39128900,Advanced Micro Devices,1.77%,151.43,1.75
2025-01-14,116.09,118.66,114.5,118.0,37005300,Advanced Micro Devices,-1.62%,151.11,1.73
2025-01-15,119.96,120.42,117.46,117.55,38185800,Advanced Micro Devices,2.05%,150.81,1.74
2025-01-16,118.44,121.09,118.25,120.24,29414100,Advanced Micro Devices,-1.5%,150.49,1.74
2025-01-17,121.46,122.74,120.55,120.78,35765900,Advanced Micro Devices,0.56%,150.2,1.75
2025-01-21,122.28,123.75,121.12,122.39,31578800,Advanced Micro Devices,-0.09%,149.91,1.75
2025-01-22,123.75,125.65,121.91,123.08,35023800,Advanced Micro Devices,0.54%,149.7,1.75
2025-01-23,123.04,123.71,120.63,121.43,24921100,Advanced Micro Devices,1.33%,149.46,1.73
2025-01-24,122.84,125.25,122.23,124.55,31570300,Advanced Micro Devices,-1.37%,149.22,1.73
2025-01-27,115.01,118.08,112.8,117.8,61067900,Advanced Micro Devices,-2.37%,148.95,1.75
2025-01-28,114.17,116.15,112.95,115.18,40554800,Advanced Micro Devices,-0.88%,148.68,1.73
2025-01-29,117.35,118.52,114.96,115.77,40199100,Advanced Micro Devices,1.36%,148.42,1.73
2025-01-30,118.86,120.44,117.09,118.53,29788400,Advanced Micro Devices,0.28%,148.19,1.73
2025-01-31,115.95,119.57,115.33,119.14,40533600,Advanced Micro Devices,-2.68%,147.97,1.76
2025-02-03,114.27,115.16,112.98,113.88,34586100,Advanced Micro Devices,0.34%,147.73,1.75
2025-02-04,119.5,119.85,114.79,115.45,69412100,Advanced Micro Devices,3.51%,147.55,1.82
2025-02-05,112.01,112.09,106.5,107.61,110385200,Advanced Micro Devices,4.09%,147.34,1.93
2025-02-06,110.16,112.56,109.02,110.93,50426600,Advanced Micro Devices,-0.69%,147.16,1.93
2025-02-07,107.56,109.92,106.79,109.13,46082500,Advanced Micro Devices,-1.44%,146.95,1.93
2025-02-10,110.48,111.4,108.15,108.44,34905400,Advanced Micro Devices,1.88%,146.74,1.95
2025-02-11,111.1,113.07,108.94,108.98,35033800,Advanced Micro Devices,1.95%,146.54,1.92
2025-02-12,111.72,111.84,109.06,109.52,25319700,Advanced Micro Devices,2.01%,146.33,1.95
2025-02-13,111.81,114.6,110.4,112.0,40911800,Advanced Micro Devices,-0.17%,146.1,1.94
2025-02-14,113.1,114.63,111.7,112.65,32477200,Advanced Micro Devices,0.4%,145.86,1.89
2025-02-18,114.28,115.55,113.45,114.05,31720300,Advanced Micro Devices,0.2%,145.64,1.89
2025-02-19,114.69,116.11,113.14,114.25,28807700,Advanced Micro Devices,0.39%,145.5,1.89
2025-02-20,114.17,116.55,113.11,115.01,27219600,Advanced Micro Devices,-0.73%,145.34,1.88
2025-02-21,110.84,115.76,110.43,114.85,41353700,Advanced Micro Devices,-3.49%,145.14,1.92
2025-02-24,108.11,111.6,107.98,111.49,29072200,Advanced Micro Devices,-3.03%,144.9,1.9
2025-02-25,103.96,108.64,103.62,107.89,39169200,Advanced Micro Devices,-3.64%,144.65,1.92
2025-02-26,104.74,105.8,103.99,104.95,29178200,Advanced Micro Devices,-0.2%,144.4,1.91
2025-02-27,99.51,105.76,99.5,105.08,47263700,Advanced Micro Devices,-5.3%,144.14,2.04
2025-02-28,99.86,101.8,98.69,99.56,45194600,Advanced Micro Devices,0.3%,143.88,1.99
2025-03-03,98.23,102.34,97.09,101.52,38958000,Advanced Micro Devices,-3.24%,143.62,2.03
2025-03-04,100.75,103.18,95.89,96.0,54156900,Advanced Micro Devices,4.95%,143.35,2.17
2025-03-05,101.67,101.84,98.87,100.36,27855500,Advanced Micro Devices,1.31%,143.06,2.13
2025-03-06,98.85,101.08,98.27,99.05,28985000,Advanced Micro Devices,-0.2%,142.74,2.1
2025-03-07,100.31,100.65,96.39,98.88,33254400,Advanced Micro Devices,1.45%,142.42,2.11
2025-03-10,96.63,101.29,95.83,98.57,38733200,Advanced Micro Devices,-1.97%,142.08,2.07
2025-03-11,96.76,98.16,94.73,96.79,34078300,Advanced Micro Devices,-0.03%,141.74,2.07
2025-03-12,100.79,101.72,98.17,99.05,34241300,Advanced Micro Devices,1.76%,141.41,2.08
2025-03-13,98.11,100.07,97.27,99.72,28575200,Advanced Micro Devices,-1.61%,141.1,2.09
2025-03-14,100.97,101.22,99.58,99.64,24715300,Advanced Micro Devices,1.33%,140.77,2.1
2025-03-17,104.59,106.15,102.6,102.6,43689500,Advanced Micro Devices,1.94%,140.44,2.11
2025-03-18,103.73,104.55,102.97,103.85,21061094,Advanced Micro Devices,-0.12%,140.13,2.1
2024-03-18,163.64,168.09,163.08,167.55,6653700,Qualcomm Incorporated,-2.33%,,
2024-03-19,160.88,163.19,160.42,162.83,7404400,Qualcomm Incorporated,-1.2%,,
2024-03-20,164.38,164.87,160.61,160.88,5995800,Qualcomm Incorporated,2.18%,,
2024-03-21,167.49,169.52,166.3,167.39,8497500,Qualcomm Incorporated,0.06%,,
2024-03-22,166.76,168.52,165.97,166.22,5644900,Qualcomm Incorporated,0.32%,,
2024-03-25,164.23,165.45,163.69,164.58,5682500,Qualcomm Incorporated,-0.21%,,
2024-03-26,163.79,166.09,163.72,164.75,5289900,Qualcomm Incorporated,-0.58%,,
2024-03-27,165.81,166.15,163.69,166.12,6309700,Qualcomm Incorporated,-0.19%,,
2024-03-28,165.97,166.55,164.68,165.78,5324000,Qualcomm Incorporated,0.12%,,
2024-04-01,168.35,169.41,164.91,164.96,6679100,Qualcomm Incorporated,2.05%,,
2024-04-02,167.68,168.03,165.95,167.12,7436300,Qualcomm Incorporated,0.33%,,
2024-04-03,170.49,170.54,166.0,166.66,6943200,Qualcomm Incorporated,2.3%,,
2024-04-04,166.43,172.49,166.08,171.56,9031200,Qualcomm Incorporated,-2.99%,,
2024-04-05,168.16,168.86,166.38,166.84,5861900,Qualcomm Incorporated,0.79%,,
2024-04-08,170.21,170.96,168.97,169.53,4812000,Qualcomm Incorporated,0.4%,,
2024-04-09,172.12,172.53,169.96,171.83,5030500,Qualcomm Incorporated,0.17%,,
2024-04-10,167.5,170.3,166.73,169.03,6177400,Qualcomm Incorporated,-0.9%,,
2024-04-11,171.69,172.18,167.15,168.3,6262600,Qualcomm Incorporated,2.02%,,
2024-04-12,167.93,169.98,167.6,168.9,8212100,Qualcomm Incorporated,-0.57%,,
2024-04-15,166.5,170.95,165.27,170.85,6570600,Qualcomm Incorporated,-2.54%,,
2024-04-16,165.27,166.24,164.16,166.17,6390100,Qualcomm Incorporated,-0.54%,,
2024-04-17,161.09,166.85,160.55,165.9,8082000,Qualcomm Incorporated,-2.9%,,
2024-04-18,158.27,160.88,156.72,159.17,9209400,Qualcomm Incorporated,-0.57%,,
2024-04-19,154.53,158.22,153.27,158.12,10287900,Qualcomm Incorporated,-2.27%,,
2024-04-22,157.03,158.46,154.07,154.94,7848700,Qualcomm Incorporated,1.35%,,
2024-04-23,158.18,159.07,156.54,157.8,6616700,Qualcomm Incorporated,0.24%,,
2024-04-24,160.42,162.67,158.82,160.65,6130500,Qualcomm Incorporated,-0.15%,,
2024-04-25,160.09,161.4,158.55,160.86,6230700,Qualcomm Incorporated,-0.48%,,
